Expéditeur,Notes,References,Noms cités,Sujet,Titre,Date,Provenance,Destination,Destinataire,Year
Nasi Anton Francesco,"Incipit: ""Con l'occasione, che si deve fare la riforma di quei uffiziali di fiumi...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 10, c. 17r<br/>
</td>","Pieraccini, Giuseppe, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Nasi Anton Francesco a Viviani Vincenzo,26/08/1686,Pistoia,Firenze,Viviani Vincenzo,1686
Banelli Francesco,"Incipit: ""Mi prendo ardire con queste mie mal concettose dare a V. S. questo poco incomodo con inviarli...""Originale autografo. A c. 20r tre incisioni
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 11, c. 19r<br/>
</td>","Martini,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Banelli Francesco a Viviani Vincenzo,9/09/1686,Unidentified,Unidentified,Viviani Vincenzo,1686
Santerelli Quintiliano,"Incipit: ""Mi trovo in Bologna a dove son giunto con l'amore di Dio e mi fe' lecito il dire...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 12, c. 21r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Santerelli Quintiliano a Viviani Vincenzo,28/09/1686,Unidentified,Firenze,Viviani Vincenzo,1686
Baldini Giuseppe,"Incipit: ""La gentilissima di V. S. Illustrissima de' 15 corrente mi capitò la mattina del giovedì de' 17 in debito tempo...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 13, c. 23r-v<br/>
</td>","Pucci, Ottavio, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Baldini Giuseppe a Viviani Vincenzo,23/10/1686,Livorno,Unidentified,Viviani Vincenzo,1686
Orceoli Giuseppe,"Incipit: ""Quando V. S. havesse commodità io desiderarei dirli due parole, e vederla per certo...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 14, c. 24r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Orceoli Giuseppe a Viviani Vincenzo,26/11/1686,Unidentified,Unidentified,Viviani Vincenzo,1686
Tomati Ottavio,"Incipit: ""già che non posso esercitare con V. S. Illustrissima in altro la mia ossequiosissima...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 15, c. 26r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Tomati Ottavio a Viviani Vincenzo,15/12/1686,Roma,Unidentified,Viviani Vincenzo,1686
Tomansi Leopoldo,"Incipit: ""In conformità della cortesissima di V. S., non si è mancato da me di rappresentare...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 17, c. 29r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Tomansi Leopoldo a Viviani Vincenzo,13/02/1687,Pisa,Unidentified,Viviani Vincenzo,1687
Berti Giovanni Mattia,"Incipit: ""Per l'istanze fatte V. S. al Serenissimo Principe dalle...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 18, c. 30r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Berti Giovanni Mattia a Viviani Vincenzo,13/02/1687,Pisa,Firenze,Viviani Vincenzo,1687
Guerrini Pietro,"Incipit: ""Vole l'Illustrissimo Signor Principe, che V. S. veda quanto rappresenta il Signor Ramponi...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 19, c. 32r<br/>
</td>","Ramponi,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Guerrini Pietro a Viviani Vincenzo,18/02/1687,Unidentified,Unidentified,Viviani Vincenzo,1687
Tomansi Leopoldo,"Incipit: ""Sento per la cortesissima di V. S. come anco dal Signor Giovanni Marzio Bruti quanto habbia...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 20, c. 34r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Tomansi Leopoldo a Viviani Vincenzo,23/02/1687,Livorno,Unidentified,Viviani Vincenzo,1687
Guidetti Tommaso,"Incipit: ""Penso che il Gualtieri haverà fatto intendere a V. S. come alla venuta della corte a Livorno...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 21, c. 35r<br/>
</td>","Gualtieri,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Guidetti Tommaso a Viviani Vincenzo,1/03/1687,Livorno,Firenze,Viviani Vincenzo,1687
Berti Giovanni Mattia,"Incipit: ""Non haverebbero a patire le vergella di tamerige mandatesi, perché mi fui messo...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 22, c. 37r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Berti Giovanni Mattia a Viviani Vincenzo,3/03/1687,Pisa,Firenze,Viviani Vincenzo,1687
Guidetti Tommaso,"Incipit: ""Con l'occasione di caricare navicello per la cantina ho mandato li S. 40 claretto del meglio...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 23, c. 39r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Guidetti Tommaso a Viviani Vincenzo,8/03/1687,Livorno,Firenze,Viviani Vincenzo,1687
Gherardini Camillo,"Incipit: ""E' passato molto tempo, che io non ho scritto a V. S. Illustrissima con l'occasione di questa...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 24, c. 41r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Gherardini Camillo a Viviani Vincenzo,26/03/1687,Pisa,Unidentified,Viviani Vincenzo,1687
Morozzi Pier Antonio,"Incipit: ""Essendo venuto per reverirla come mio debito non havendovela trovata, e non potendo...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 25, c. 42r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Morozzi Pier Antonio a Viviani Vincenzo,3/07/1687,Unidentified,Firenze,Viviani Vincenzo,1687
Neroni Dietisalvi,"Incipit: ""A me è stato gratissimo l'essermi riuscito di subitamente servirla per la conferma della facoltà...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 26, c. 44r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Neroni Dietisalvi a Viviani Vincenzo,5/07/1687,Roma,Firenze,Viviani Vincenzo,1687
Morozzi Pier Antonio,"Incipit: ""L'affetto, che V. S. Illustrissima si è compiaciuto dimostrarmi con l'occasione, che fui costì...""Originale autografo. A c. 47v alcuni calcoli di mano del Viviani
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 27, c. 46r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Morozzi Pier Antonio a Viviani Vincenzo,10/07/1687,Siena,Firenze,Viviani Vincenzo,1687
Viviani Maria Sestilia,"Incipit: ""Il nostro Padre confessoro mi a chiamato e mi a detto come in Ogni Santi anno le cantine...""Originale autografo. A c. 49v alcuni calcoli di mano del Viviani
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 28, c. 48r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Viviani Maria Sestilia a Viviani Vincenzo,9/08/1687,S. Orsola,Unidentified,Viviani Vincenzo,1687
Guerrini Pietro,"Incipit: ""Ieri a sera, dal Signor Dott. Teglia fui avvertito, che andassi preparando quelle notizie necessarie...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 29, c. 50r<br/>
</td>","Del Teglia, Giuseppe Bonaventura, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Guerrini Pietro a Viviani Vincenzo,17/09/1687,Unidentified,Unidentified,Viviani Vincenzo,1687
Guerrini Pietro,"Incipit: ""Sentii quanto per il suo mandato ella mi accenna, e le devo soggiungere, che ieri doppo...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 30, c. 52r<br/>
</td>","Maggi, Pier Matteo, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Guerrini Pietro a Viviani Vincenzo,18/09/1687,Unidentified,Unidentified,Viviani Vincenzo,1687
Berti Giovanni Battista,"Incipit: ""Nell'onore che si è degnata farmi V. S. Illustrissima col sostituirmi in sua vece a tenere a battesimo...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 31, c. 54r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Berti Giovanni Battista a Viviani Vincenzo,7/10/1687,Poggio,Unidentified,Viviani Vincenzo,1687
Bellini Lorenzo,"Incipit: ""La maggiore ambizione che io abbia avuto nel viver mio, è stata di servire...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 32, c. 55r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Pandolfini, Pandolfo, 1656-1731,(citato.)Gherardini, Baccio, m. 1620,(citato.)Aldobrandini, Baccio, 1613-1665	,(citato.)",Argomenti privati,Bellini Lorenzo a Viviani Vincenzo,17/10/1687,Pisa,Unidentified,Viviani Vincenzo,1687
Mancini Giovanni Battista,"Incipit: ""Mercoledi mattina fui dal Signor Cardinale Cybo per sentire se aveva da darmi qualche risposta...""Copia coeva
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 33, c. 56r-v<br/>
</td>","Cibo, Odoardo, 1619-1705,(citato.)Bernini, Pietro Filippo, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Mancini Giovanni Battista a Viviani Vincenzo,18/10/1687,Unidentified,Unidentified,Viviani Vincenzo,1687
Quaratesi Benedetto,"Incipit: ""Con le lettere venute in questo giorno da Roma [...] il Signor Abate Mancini il proposito...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 34, c. 57r<br/>
</td>","Mancini, Giovanni Battista, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Quaratesi Benedetto a Viviani Vincenzo,22/10/1687,Ambrogiana,Firenze,Viviani Vincenzo,1687
Quaratesi Benedetto,"Incipit: ""Havendo sentito il Padrone Serenissimo quanto mi è stato scritto da V. S. Illustrissimo con la favorita...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 35, c. 58r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Quaratesi Benedetto a Viviani Vincenzo,21/10/1687,Ambrogiana,Unidentified,Viviani Vincenzo,1687
Guerrini Pietro,"Incipit: ""Non affatto fu ieri terminata la resoluzzione della gita per dimani a Signa; trattai ieri con il Signor Ramponi...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 36, c. 59r<br/>
</td>","Ramponi,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Guerrini Pietro a Viviani Vincenzo,7/11/1687,Unidentified,Unidentified,Viviani Vincenzo,1687
Bellini Lorenzo,"Incipit: ""V. S. Illustrissima dice il vero, ma dice manco del vero. La bontà singolare ed il soave tratto del Signor Abbate...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 37, c. 61r<br/>
</td>","Aldobrandini, Baccio, 1613-1665	,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Bellini Lorenzo a Viviani Vincenzo,16/11/1687,Pisa,Unidentified,Viviani Vincenzo,1687
Aldobrandini Alessandro,"Incipit: ""Particolarissimi invero furono gli onori, che ricevei costì dalla gentilezza di V. S. Illustrissima...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 38, c. 62r<br/>
</td>","Bellini, Lorenzo, 1643-1704,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Aldobrandini Alessandro a Viviani Vincenzo,19/11/1687,Pisa,Unidentified,Viviani Vincenzo,1687
Scrilli Matteo,"Incipit: ""Alle rare prerogative di V. S. Illustrissima devesi sempre un'infinita lode, onde da me e da tutti...""Originale autografo. A c. 64v ricevuta di pagamento
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 39, c. 63r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Scrilli Matteo a Viviani Vincenzo,29/11/1687,Cascine del Poggio,Unidentified,Viviani Vincenzo,1687
Aldobrandini Alessandro,"Incipit: ""Perché so che le cose di gran fortuna non sono riserbate per me perciò anche non credo d'averle ottenute...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 40, c. 65r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Galilei, Galileo, 1564-1642,(citato.)Foscarini, Paolo Antonio, ca. 1565-1616,(citato.)Fantoni, Sebastiano, ca. 1550-1623,(citato.)",Argomenti privati,Aldobrandini Alessandro a Viviani Vincenzo,10/12/1687,Pisa,Firenze,Viviani Vincenzo,1687
Morozzi Pier Antonio,"Incipit: ""Il titolo di vero servitore è quello che mi sprona incommodare V. S. Illustrissima con la presente...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 41, c. 67r-v<br/>
</td>","Ferroni, Giuseppe, 1628-1709,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Morozzi Pier Antonio a Viviani Vincenzo,12/12/1687,Siena,Firenze,Viviani Vincenzo,1687
Frescobaldi Giuseppe Maria,"Incipit: ""Piero di Francesco Cecconi di questa città, come quello che ha hauto  dal P. Guerrini già maestro...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 42, c. 68r-v<br/>
</td>","Guerrini, Pietro, sec. XVII,(citato.)Cecconi, Piero, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Frescobaldi Giuseppe Maria a Viviani Vincenzo,20/12/1687,Prato,Unidentified,Viviani Vincenzo,1687
Bresciani Margherita,"Incipit: ""Havendo fatto diligenza di trovare per V. S.  quella serva che mi chiese, e del che gli dirò havere...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 43, c. 69r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Bresciani Margherita a Viviani Vincenzo,9/02/1688,Unidentified,Unidentified,Viviani Vincenzo,1688
Aldobrandini Alessandro,"Incipit: ""Siami lecito doppo tanto tempo di riverire il Signor Vincenzo quale suppongo che...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '24192')"">Gal. 167  </a>  doc. 45, c. 72r<br/>
</td>","Gian Gastone, granduca di Toscana, 1671-1737,(citato.)Baldigiani, Antonio, 1647-1711,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Aldobrandini Alessandro a Viviani Vincenzo,23/02/1688,Pisa,Firenze,Viviani Vincenzo,1688
